details_page,amenities_page,link
-1,-1,http://airbnb.com/rooms/33350601?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=35b8be5f-217e-47f6-b52f-43582bb159e1
-1,-1,http://airbnb.com/rooms/9572083?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=e681fbb5-add9-48d8-992b-9366f6be6d80
-1,-1,http://airbnb.com/rooms/45493790?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=e681fbb5-add9-48d8-992b-9366f6be6d80
-1,-1,http://airbnb.com/rooms/42401991?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=e681fbb5-add9-48d8-992b-9366f6be6d80
-1,-1,http://airbnb.com/rooms/32059078?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=e681fbb5-add9-48d8-992b-9366f6be6d80
-1,-1,http://airbnb.com/rooms/37142123?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=e681fbb5-add9-48d8-992b-9366f6be6d80
-1,-1,http://airbnb.com/rooms/17875334?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=35b8be5f-217e-47f6-b52f-43582bb159e1
-1,-1,http://airbnb.com/rooms/39773597?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=e681fbb5-add9-48d8-992b-9366f6be6d80
-1,-1,http://airbnb.com/rooms/36107888?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=e681fbb5-add9-48d8-992b-9366f6be6d80
-1,-1,http://airbnb.com/rooms/31352064?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=e681fbb5-add9-48d8-992b-9366f6be6d80
-1,-1,http://airbnb.com/rooms/38143471?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=e681fbb5-add9-48d8-992b-9366f6be6d80
-1,-1,http://airbnb.com/rooms/19602565?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=e681fbb5-add9-48d8-992b-9366f6be6d80
-1,-1,http://airbnb.com/rooms/46268893?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=e681fbb5-add9-48d8-992b-9366f6be6d80
-1,-1,http://airbnb.com/rooms/30581181?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=e681fbb5-add9-48d8-992b-9366f6be6d80
-1,-1,http://airbnb.com/rooms/45395818?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=e681fbb5-add9-48d8-992b-9366f6be6d80
-1,-1,http://airbnb.com/rooms/13034093?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=e681fbb5-add9-48d8-992b-9366f6be6d80
-1,-1,http://airbnb.com/rooms/44301311?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=e681fbb5-add9-48d8-992b-9366f6be6d80
-1,-1,http://airbnb.com/rooms/25024402?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=e681fbb5-add9-48d8-992b-9366f6be6d80
-1,-1,http://airbnb.com/rooms/25018447?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/32308566?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=e681fbb5-add9-48d8-992b-9366f6be6d80
-1,-1,http://airbnb.com/rooms/32189342?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/25018447?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=e681fbb5-add9-48d8-992b-9366f6be6d80
-1,-1,http://airbnb.com/rooms/41455418?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/12506426?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/45310681?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/40863465?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=e681fbb5-add9-48d8-992b-9366f6be6d80
-1,-1,http://airbnb.com/rooms/25024402?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/40317472?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/224931?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/20494227?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/39997728?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/32308566?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/19443530?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/38485820?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/23989544?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/26468489?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/35966990?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/38089120?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/19826353?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/23989544?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/43974768?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=35b8be5f-217e-47f6-b52f-43582bb159e1
-1,-1,http://airbnb.com/rooms/44180379?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/9117621?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/36334973?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/36166012?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/9871335?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/45753261?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/46278121?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/224931?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/30903186?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/27822030?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/40758595?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/44554202?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/11790980?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/2892142?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/40948640?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/4186815?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/13322572?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/31352064?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/25022491?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/40479467?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/10811286?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/44301311?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/22991941?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=723058c2-d1cc-49ac-b7a6-36093bbe063f
-1,-1,http://airbnb.com/rooms/35521389?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/2892142?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/25228362?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/30521341?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/44148901?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/31215675?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/45393158?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/44554202?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/15909164?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/7437382?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/24897955?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/10030003?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/24314986?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/43735960?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/8037650?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/43735960?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=d829080e-5889-46aa-8d81-24574a46b2a6
-1,-1,http://airbnb.com/rooms/40317472?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/9871335?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=858a02f0-836d-4a06-9b94-5f5c78cc4db1
-1,-1,http://airbnb.com/rooms/44550689?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=f116e881-2408-4955-9db1-cffd4d9b2b90
-1,-1,http://airbnb.com/rooms/24314986?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=f116e881-2408-4955-9db1-cffd4d9b2b90
-1,-1,http://airbnb.com/rooms/38143471?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=f116e881-2408-4955-9db1-cffd4d9b2b90
-1,-1,http://airbnb.com/rooms/45606639?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=f116e881-2408-4955-9db1-cffd4d9b2b90
-1,-1,http://airbnb.com/rooms/11682064?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=f116e881-2408-4955-9db1-cffd4d9b2b90
-1,-1,http://airbnb.com/rooms/34934800?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=f116e881-2408-4955-9db1-cffd4d9b2b90
-1,-1,http://airbnb.com/rooms/44148901?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=f116e881-2408-4955-9db1-cffd4d9b2b90
-1,-1,http://airbnb.com/rooms/9117621?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=f116e881-2408-4955-9db1-cffd4d9b2b90
-1,-1,http://airbnb.com/rooms/2939241?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=f116e881-2408-4955-9db1-cffd4d9b2b90
-1,-1,http://airbnb.com/rooms/43857513?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=f116e881-2408-4955-9db1-cffd4d9b2b90
-1,-1,http://airbnb.com/rooms/27334980?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=f116e881-2408-4955-9db1-cffd4d9b2b90
-1,-1,http://airbnb.com/rooms/45706052?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=f116e881-2408-4955-9db1-cffd4d9b2b90
-1,-1,http://airbnb.com/rooms/39282316?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=f116e881-2408-4955-9db1-cffd4d9b2b90
-1,-1,http://airbnb.com/rooms/45100572?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=f116e881-2408-4955-9db1-cffd4d9b2b90
-1,-1,http://airbnb.com/rooms/13453815?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=f116e881-2408-4955-9db1-cffd4d9b2b90
-1,-1,http://airbnb.com/rooms/31945367?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=7359ec21-8c13-49fc-857f-d8799c6c7e5e
-1,-1,http://airbnb.com/rooms/44467500?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=7359ec21-8c13-49fc-857f-d8799c6c7e5e
-1,-1,http://airbnb.com/rooms/37743651?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=f116e881-2408-4955-9db1-cffd4d9b2b90
-1,-1,http://airbnb.com/rooms/46006732?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=7359ec21-8c13-49fc-857f-d8799c6c7e5e
-1,-1,http://airbnb.com/rooms/35966990?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=f116e881-2408-4955-9db1-cffd4d9b2b90
-1,-1,http://airbnb.com/rooms/40948640?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=f116e881-2408-4955-9db1-cffd4d9b2b90
-1,-1,http://airbnb.com/rooms/41977264?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=7359ec21-8c13-49fc-857f-d8799c6c7e5e
-1,-1,http://airbnb.com/rooms/41457961?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=7359ec21-8c13-49fc-857f-d8799c6c7e5e
-1,-1,http://airbnb.com/rooms/28245809?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=7359ec21-8c13-49fc-857f-d8799c6c7e5e
-1,-1,http://airbnb.com/rooms/36384916?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=f116e881-2408-4955-9db1-cffd4d9b2b90
-1,-1,http://airbnb.com/rooms/39645502?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=7359ec21-8c13-49fc-857f-d8799c6c7e5e
-1,-1,http://airbnb.com/rooms/plus/21216541?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=7359ec21-8c13-49fc-857f-d8799c6c7e5e
-1,-1,http://airbnb.com/rooms/32533498?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=7359ec21-8c13-49fc-857f-d8799c6c7e5e
-1,-1,http://airbnb.com/rooms/39768715?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=7359ec21-8c13-49fc-857f-d8799c6c7e5e
-1,-1,http://airbnb.com/rooms/44550689?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=7359ec21-8c13-49fc-857f-d8799c6c7e5e
-1,-1,http://airbnb.com/rooms/36793728?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=7359ec21-8c13-49fc-857f-d8799c6c7e5e
-1,-1,http://airbnb.com/rooms/44849958?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=7359ec21-8c13-49fc-857f-d8799c6c7e5e
-1,-1,http://airbnb.com/rooms/44851945?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=7359ec21-8c13-49fc-857f-d8799c6c7e5e
-1,-1,http://airbnb.com/rooms/32922209?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=7359ec21-8c13-49fc-857f-d8799c6c7e5e
-1,-1,http://airbnb.com/rooms/34037840?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=7359ec21-8c13-49fc-857f-d8799c6c7e5e
-1,-1,http://airbnb.com/rooms/44399890?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=7359ec21-8c13-49fc-857f-d8799c6c7e5e
-1,-1,http://airbnb.com/rooms/1227098?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=7359ec21-8c13-49fc-857f-d8799c6c7e5e
-1,-1,http://airbnb.com/rooms/37166026?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=8f5809a4-3b83-4a12-aace-7cabfd8ddb95
-1,-1,http://airbnb.com/rooms/41457961?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=8f5809a4-3b83-4a12-aace-7cabfd8ddb95
-1,-1,http://airbnb.com/rooms/15854553?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=8f5809a4-3b83-4a12-aace-7cabfd8ddb95
-1,-1,http://airbnb.com/rooms/25022491?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=8f5809a4-3b83-4a12-aace-7cabfd8ddb95
-1,-1,http://airbnb.com/rooms/19958237?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=8f5809a4-3b83-4a12-aace-7cabfd8ddb95
-1,-1,http://airbnb.com/rooms/13667211?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=8f5809a4-3b83-4a12-aace-7cabfd8ddb95
-1,-1,http://airbnb.com/rooms/37743651?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=8f5809a4-3b83-4a12-aace-7cabfd8ddb95
-1,-1,http://airbnb.com/rooms/26698858?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=8f5809a4-3b83-4a12-aace-7cabfd8ddb95
-1,-1,http://airbnb.com/rooms/45637258?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=7359ec21-8c13-49fc-857f-d8799c6c7e5e
-1,-1,http://airbnb.com/rooms/1227098?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=8f5809a4-3b83-4a12-aace-7cabfd8ddb95
-1,-1,http://airbnb.com/rooms/43683424?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=8f5809a4-3b83-4a12-aace-7cabfd8ddb95
-1,-1,http://airbnb.com/rooms/30374411?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=8f5809a4-3b83-4a12-aace-7cabfd8ddb95
-1,-1,http://airbnb.com/rooms/14280440?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=8f5809a4-3b83-4a12-aace-7cabfd8ddb95
-1,-1,http://airbnb.com/rooms/45708432?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=8f5809a4-3b83-4a12-aace-7cabfd8ddb95
-1,-1,http://airbnb.com/rooms/12952868?check_in=2020-12-24&check_out=2020-12-25&previous_page_section_name=1000&federated_search_id=8f5809a4-3b83-4a12-aace-7cabfd8ddb95
